title,description,project_id,start_date,duration,keywords,amount_sought,amount_collected,percent_collected,category,category_url,clickthrough_url,image_url,is_indemand,product_stage,source_url
PUGZ,World's smallest wireless earbuds charged through your phone!,1453643,2015-10-06 23:59:59,30,other,5474560.58430204,1569862,28.67558,Audio,/explore/audio,/projects/pugz,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fa3rrjkjgpzhtn3bvtl1.jpg",false,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
FlowMotion Stabilizer - The End of Shaky Videos,FlowMotion ONE - Capture smooth cinematic videos with your smartphone.,2000567,2017-01-08 23:59:59,30,smart phones,3549563.43789545,1568009,44.1747,Phones & Accessories,/explore/phones-accessories,/projects/flowmotion-stabilizer-the-end-of-shaky-videos,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fwokgylruhpfsji2wzje.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Brixo - Building Blocks Meet Electricity and IoT,"Brixo building blocks bring your designs to life with electronic sensors, motors and connected apps.",1746617,2016-05-09 23:59:59,30,other,10884965.0735012,1560449,14.33582,Productivity,/explore/productivity,/projects/brixo-building-blocks-meet-electricity-and-iot,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wmvlntceofefoq1jo1ee.jpg",false,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Sheets get dirty. Ours don’t.,Natural silver + supersoft supima cotton = the cleanest sheets you’ll ever own,1799626,2016-06-14 23:59:59,30,sleep,5774223.11801466,1552755,26.89115,Home,/explore/home,/projects/sheets-get-dirty-ours-don-t,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qk3xqvmgpipcg3abhtof.jpg",false,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
SMART BELT -MOST FUNDED BELT EVER! See Why ...,"Super Advanced Construction &  Kevlar® Core, Incredible Comfort 32 Adjustments + Custom Fit Veg Tan",2175232,2017-07-26 23:59:59,30,other,659583.930950243,1549765,234.961,Fashion & Wearables,/explore/fashion-wearables,/projects/smart-belt-most-funded-belt-ever-see-why,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hudfep9ujyqqx7mt0pi0.jpg",false,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
AIRTAME: Wireless HDMI for Everyone.,"Airtame is the simplest way to connect to displays, and it works with all platforms.",587472,2013-11-21 0:58:07,60,wireless,19397823.2828628,1537680,7.927075,Productivity,/explore/productivity,/projects/airtame-wireless-hdmi-for-everyone,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/h7u2aa8ylrmhzry9vvo4.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Phree - Make the world your paper,"The world’s first unrestricted, high resolution, write-virtually-anywhere mobile input device.",1648495,2016-03-01 23:59:59,30,other,14321071.9851824,1526284,10.65761,Productivity,/explore/productivity,/projects/phree-make-the-world-your-paper--2,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vcwmaf7rcvmccae4zv5j.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Trunkster - www.trunkster.co,"To learn and more and order, please visit www.trunkster.co.",1453224,2015-09-26 23:59:59,30,other,5396041.91003103,1505895,27.9074,Travel & Outdoors,/explore/travel-outdoors,/projects/trunkster-www-trunkster-co,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mcayrfzyxijcbibdgft0.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Trunkster - www.trunkster.co,"To learn and more and order, please visit www.trunkster.co.",1453224,2015-09-26 23:59:59,30,other,5396041.91003103,1505895,27.9074,Travel & Outdoors,/explore/travel-outdoors,/projects/trunkster-www-trunkster-co,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mcayrfzyxijcbibdgft0.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Eon Scooter - The Most Affordable Electric Scooter,"Redefining the scooter with up to 45% hill climbing torque, 45 mph speeds & range of 50+ miles!",1914092,2016-10-17 8:16:49,60,other,12140009.643438,1485488,12.2363,Transportation,/explore/transportation,/projects/eon-scooter-the-most-affordable-electric-scooter,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yvhigoz339bqvvyoksmp.jpg",false,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Sevenhugs Smart Remote: The Remote for Everything,Magically control any device and eliminate the need to use other remotes and apps.,1980978,2016-12-13 23:59:59,30,other,6686059.42718436,1480791,22.14744,Phones & Accessories,/explore/phones-accessories,/projects/sevenhugs-smart-remote-the-remote-for-everything,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/q6fxclr1vr2ryesufk2x.jpg",false,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Flak Sack: The Theft-Resistant Drawstring Backpack,Carry THE ORIGINAL soft theft-resistant locking drawstring backpack knowing your stuff is safe.,1765307,2016-05-23 23:59:59,30,backpacks,3099535.02188065,1472441,47.505222222222,Travel & Outdoors,/explore/travel-outdoors,/projects/flak-sack-the-theft-resistant-drawstring-backpack,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xvzsui4hfs1662hm5y33.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Sesame Smart Lock: Grant Door Access via an App,Installs in 3 seconds. No tools needed. History logs and notification are available remotely*,2354613,2018-03-25 23:59:59,30,smart home iot,10192927.0804239,1456079,14.28519,Home,/explore/home,/projects/sesame-smart-lock-grant-door-access-via-an-app,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cixjdigfilq1fyj0sg1v.jpg",false,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
ACTON BLINK: Most Advanced eBoards EVER,All Wheel Drive. Everyday Commute Electric Skateboards. 3 Models to Choose From. Unbeatable Price.,1894320,2016-10-24 5:01:36,55,other,5371879.31856447,1424270,26.51344,Transportation,/explore/transportation,/projects/acton-blink-most-advanced-eboards-ever--2,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/n54bhxyqb4ejcldnji2d.jpg",false,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Eve V: The First-Ever Crowd Developed Computer,Developed By The End Users. Supreme Hardware. Scandinavian Design. Unbeatable Price.,1892422,2016-11-21 6:00:09,30,computers laptops,7500000,1415622,18.87496,Phones & Accessories,/explore/phones-accessories,/projects/eve-v-the-first-ever-crowd-developed-computer,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/egfsberhcc0np39qbbho.jpg",false,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Tabletop Season 3 - With Wil Wheaton!,Wil Wheaton needs YOUR help to make another season of adventures where friends gather to play their favorite board games.,736490,2014-04-05 13:37:08,35,other,50000000,1414159,2.828318,"Podcasts, Blogs & Vlogs",/explore/podcasts-blogs-vlogs,/projects/tabletop-season-3-with-wil-wheaton,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lz2lhfzueyufjicncpiq.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
"Alpha 2, the First Humanoid Robot for the Family!","Alpha 2, the World's First Humanoid Robot for the Family. Intelligent, Interactive and Expandable!",1520044,2015-11-11 5:57:57,50,smart home robots,10783593.0698775,1407164,13.04912,Home,/explore/home,/projects/alpha-2-the-first-humanoid-robot-for-the-family,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lad3chvmcqt9bx4tsule.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
"Public Goods, Revolutionizing Household Products","The first brand ever to offer all their products, at cost.",2314119,2018-01-13 23:59:59,30,other,4012138.36807679,1377664,34.3374,Health & Fitness,/explore/health-fitness,/projects/public-goods-revolutionizing-household-products--3,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vkhhhtvozyrknvudd6cx.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
SELFLY Camera,An autonomous flying phone case camera - only 9mm thin (3/8in) and easily fits in your pocket.,2058442,2017-11-16 23:59:59,30,other,16408994.1255144,1376074,8.386096,Phones & Accessories,/explore/phones-accessories,/projects/selfly-camera,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xo5dksokv0i75cutqpvl.jpg",false,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Table of Ultimate Gaming: World's #1 Gaming System,Order now at www.UltimateGameTable.com - The table-top gaming system you have been waiting for.,2222339,2017-10-01 23:59:59,30,other,2731590.03828322,1352266,49.50472,Tabletop Games,/explore/tabletop-games,/projects/table-of-ultimate-gaming-world-s-1-gaming-system,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/otqnq1lb0b8ko84gnrnt.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
RippleBuds: World's 1st Noise Blocking Earbuds,"Small, powerful audiophile earbuds with an in-ear microphone that excludes ambient noise",1711280,2016-04-19 23:59:59,30,earbuds wireless headphones,8902060.83899495,1335975,15.00748,Audio,/explore/audio,/projects/ripplebuds-world-s-1st-noise-blocking-earbuds,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/g6rnmraya6ilci9ijpxy.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Fizzics Waytap - Untap the Full Taste of Any Beer.,Pour expert draft quality beer by reviving any can or bottle beer to brewery fresh draft.,1938110,2016-11-02 23:59:59,30,beer beer,6080998.76796412,1321789,21.73638,Food & Beverages,/explore/food-beverages,/projects/fizzics-waytap-untap-the-full-taste-of-any-beer,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/s9iruwi9rzc143tcmrqv.jpg",false,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Rocketbook Wave: Cloud-Ready Microwavable Notebook,Combine the freedom of pen and paper with the utility of the cloud. Microwave. Repeat.,1135339,2015-03-04 15:50:28,60,other,3690004.1400894,1314647,35.62725,Productivity,/explore/productivity,/projects/rocketbook-wave-cloud-ready-microwavable-notebook,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/imgosgmkicozrhgn4iri.jpg",false,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Solo Stove Bonfire - The World's Best Fire Pit,We are bringing family and friends together around the world's most beautiful and unique fire pit.,1929228,2016-10-24 23:59:59,30,other,1664222.9873003,1305462,78.442733333333,Home,/explore/home,/projects/solo-stove-bonfire-the-world-s-best-fire-pit,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zxlgdpabap8pdhpgt9eu.jpg",false,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Vinci - First Smart Headphones with AI,"Voice-controlled headphones and personal AI, with smart noise cancelling and immersive 3D sound.",1989243,2016-12-28 23:59:59,30,headphones,6569460.3112872,1297316,19.74768,Audio,/explore/audio,/projects/vinci-first-smart-headphones-with-ai,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/p178f5qpq8vvwhcnhpol.jpg",false,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
SONDORS Thin Electric Bike,"The Most Affordable and Lightest Electric Vehicle 
Now Available at www.sondors.com",1601908,2016-02-16 3:56:08,30,bikes bikes,11862885.4462595,1282786,10.81344,Transportation,/explore/transportation,/projects/sondors-thin-electric-bike,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/w5ta6x0hh56kha9ynuzy.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
"MOAR: Fat Tire, Folding Frame, Electric Bicycle","Folding frame fat tire ebike with 85 mile range, 1000w motor, 48v battery, full suspension & more.",2022037,2017-02-21 10:36:43,60,bikes,3000000.00000002,1271908,42.396933333333,Transportation,/explore/transportation,/projects/moar-fat-tire-folding-frame-electric-bicycle--2,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kn2jkdly3drh2gaqnw59.jpg",false,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
FireFlies - Truly Wire-Free Earbuds!,"Truly wireless earbuds, without the high price! Experience 100% wire-free audio with these earbuds!",1858383,2016-08-16 23:59:59,30,earbuds headphones bluetooth wireless,2274395.95849801,1268011,55.75155,Audio,/explore/audio,/projects/fireflies-truly-wire-free-earbuds,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/souun9ggoaljdvcxn1c9.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Redefining Swiss Automatic Watches by LIV,A Swiss Made Automatic Watch with Double Sapphire.  Inspired by passion and built by hand.,1649684,2016-02-17 23:59:59,30,watches,4478275.36194326,1252830,27.975725,Fashion & Wearables,/explore/fashion-wearables,/projects/redefining-swiss-automatic-watches-by-liv,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ohna0wfuwb8schdsunuy.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
G-RO Revolutionary Luggage and Backpacks,"Luggage and backpacks with charging capabilities, unrivaled durability, and unique ergonomic design.",2257278,2017-11-14 23:59:59,30,luggage backpacks,16498871.4103092,1233845,7.47836,Travel & Outdoors,/explore/travel-outdoors,/projects/g-ro-revolutionary-luggage-and-backpacks,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/geuhmrsia08vhoukxoss.jpg",false,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
EIGHT: Sleep Tracker & Smart Bed Cover,"A mattress cover that tracks your sleep, warms up the bed, and connects to other smart products.",1041259,2015-01-27 1:11:35,58,sleep iot smart home,11151837.1578381,1230603,11.03498,Home,/explore/home,/projects/eight-sleep-tracker-smart-bed-cover,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/messdjb8uasv4ht3teeb.jpg",false,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
EIGHT: Sleep Tracker & Smart Bed Cover,"A mattress cover that tracks your sleep, warms up the bed, and connects to other smart products.",1041259,2015-01-27 1:11:35,58,sleep iot smart home,11151837.1578381,1230603,11.03498,Home,/explore/home,/projects/eight-sleep-tracker-smart-bed-cover,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/messdjb8uasv4ht3teeb.jpg",false,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Turris Omnia: hi-performance & open-source router,"More than just a router.
The open-source center of your home.",1313392,2015-11-12 3:00:00,60,iot smart home security,14273312.2910601,1223230,8.57005,Home,/explore/home,/projects/turris-omnia-hi-performance-open-source-router,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dykfcnsy4whsz35on4ez.jpg",false,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
GO CHAIR: The Bottle Sized Portable Chair,One hand instant set up. Folds to the size of a water bottle.  Super stable comfort and durability.,2387578,2018-08-07 6:07:42,54,chairs camping design,5000000,1221175,24.4235,Travel & Outdoors,/explore/travel-outdoors,/projects/go-chair-the-bottle-sized-portable-chair,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/oiis1vcmpglif5rmftq9.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
